,Player,Team,Position,Age,Market value,Contract expires,Matches played,Minutes played,Height,Foot,Birth country,Passport country,Comp,Season,Main Pos,Tier,Status,Defensive Ability,Pass Ability,KeyPass Ability,Dribbling Ability,positioning Defence,progressiveRuns,runs,defending1v1,touchQuality,crossing,positioning Midfield,ballPlaying Deep,SetPieces Ability,Create Chances Ability,Sight play,decisionMake,Concentration Ability,Finishing Ability,Heading Ability,Interception Ability,Tackle Ability,Aerial Ability,Role,Role2,Stopper,Aerial CB,Ball Playing CB,Ball Carrying CB,Attacking FB,Wing Back,Inverted Wing Back,Defensive FB,Full Back CB,Ball Winner,Deep Lying Playmaker,Attacking Playmaker,Media Punta llegador,Box-to-box,Banda,Por dentro,Defensivo,Falso,False 9,Target Man,Box Forward,Advanced Forward,Score,Percentile,Potential
1535,A. Walker,Brann,CF,0.0,0,0,23,1573,178,unknown,United States,United States,Sweden,Season,Forward,0,Titular,4.597136563876651,17.17171717171717,52.52525252525253,15.0,58.0,25.0,3.8585903083700446,6.790528634361233,5.8455947136563875,6.961674008810573,5.3092511013215855,16.0,6.06146526824195,44.0,37.37373737373738,32.0,66.0,68.0,85.71428571428571,19.0,87.0,97.979797979798,Box Forward,Target Man,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.92,75.66,86.33,64.83,84.71807482873704,97.0,High
1117,Z. Ferrario,Pomigliano,DMF,29.0,0,0,19,1798,0,0,Italy,Italy,Italy,Season,Midfield,0,Titular,8.32725982016091,68.68686868686869,23.232323232323232,78.0,100.0,69.0,8.183506862281117,5.652508282063417,5.973615712257454,5.568622811168953,9.545433033601515,55.0,94.90518798877032,83.0,25.252525252525253,60.0,79.0,38.0,41.836734693877546,100.0,33.0,47.474747474747474,Box-to-box,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.39,63.95,68.02,64.05,86.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.64781310381171,97.0,Max
797,M. Torrent,Montpellier,"RCMF, LCMF",30.0,0,0,15,1347,162,0,France,France,France,Season,Midfield,0,Titular,7.193327023189778,87.87878787878789,56.565656565656575,19.0,99.0,30.0,4.1798390913393275,9.409725508755326,7.596426881211547,7.017510648367249,9.26739233317558,90.0,40.06367699717395,47.0,70.70707070707071,56.0,100.0,34.0,41.836734693877546,95.0,100.0,88.8888888888889,Ball Winner,Box-to-box,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.2,76.44,71.22,65.77,78.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.48972422272968,97.0,Max
0,M. Vanegas,Real Sociedad,LCB,22.0,0,0,26,2298,170,0,Colombia,Colombia,Spain,Season,Center Back,0,Titular,8.767692307692307,96.96969696969698,59.5959595959596,89.0,98.0,68.0,6.587948717948718,8.563846153846153,5.423589743589744,2.7364102564102564,9.001025641025642,99.0,13.765468506721302,37.0,54.545454545454554,67.0,97.0,66.0,12.244897959183673,94.0,85.0,98.98989898989899,Ball Playing CB,Stopper,85.51,85.45,86.16,81.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.41946249780433,97.0,Max
1536,E. Orji,Sundsvall,CF,30.0,0,0,26,1768,166,0,Nigeria,Nigeria,Sweden 2nd Division,Season,Forward,0,Titular,7.338546255506609,57.57575757575758,71.71717171717172,74.0,34.0,72.0,7.2568281938325985,4.73568281938326,6.717621145374449,6.184581497797357,3.686784140969163,57.0,6.06146526824195,78.0,70.70707070707071,68.0,16.0,83.0,75.51020408163265,3.0,38.0,50.50505050505052,Box Forward,False 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.56,69.0,86.14,68.62,84.38433163534165,97.0,Max
1537,V. Giacinti,AS Roma,CF,29.0,0,0,19,1463,0,0,Italy,Italy,Italy,Season,Forward,0,Titular,3.99647577092511,29.292929292929294,33.333333333333336,40.0,44.0,35.0,4.91784140969163,4.468942731277534,6.510572687224669,6.6629955947136565,4.677533039647577,24.0,6.06146526824195,71.0,15.151515151515152,70.0,37.0,91.0,76.53061224489795,7.0,42.0,26.262626262626267,Box Forward,False 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.45,64.12,85.98,65.19,84.10328473564027,97.0,Max
1538,V. Juarez,Pumas UNAM,CF,22.0,0,0,24,1452,0,0,Mexico,"Mexico, United States",Mexico,Season,Forward,0,Titular,1.8561674008810574,9.090909090909092,12.121212121212123,26.0,49.0,10.0,3.13920704845815,4.8799559471365646,5.321806167400881,5.112775330396476,5.025991189427313,12.0,75.72816159549282,43.0,9.090909090909092,32.0,55.00000000000001,75.0,76.53061224489795,12.0,63.0,96.96969696969698,Box Forward,Target Man,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,76.27,85.8,64.88,83.78710697347621,97.0,Max
1539,S. Ewens,London City Lionesses,CF,30.0,0,0,16,1177,0,0,Scotland,Scotland,ENG_Championship,Season,Forward,0,Suplente,4.852643171806168,27.272727272727277,63.63636363636365,18.0,51.0,10.0,3.5074889867841406,2.776651982378855,5.213656387665198,7.051541850220265,5.737004405286344,37.0,6.06146526824195,79.0,58.585858585858595,75.0,39.0,89.0,77.55102040816325,23.0,17.0,48.484848484848484,Box Forward,Target Man,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.49,68.92,85.75,66.96,83.69927981731952,97.0,Max
1540,L. Prašnikar,Eintracht Frankfurt,CF,24.0,0,0,15,1246,0,0,Slovenia,Slovenia,Germany,Season,Forward,0,Titular,5.652643171806167,77.77777777777779,80.80808080808082,68.0,32.0,43.0,4.568281938325991,6.073568281938326,7.438546255506608,6.962995594713656,4.500440528634361,71.0,92.33090654259001,86.0,81.81818181818184,85.0,72.0,85.0,0.0,18.0,77.0,25.252525252525253,Box Forward,False 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.66,68.19,85.7,71.79,83.61145266116284,97.0,Max
521,S. Redenstrand,Växjö,"LB, LWB",21.0,0,0,24,2179,0,0,Sweden,Sweden,Sweden 2nd Division,Season,Full Back,0,Titular,6.725697379543533,93.93939393939395,98.98989898989899,97.0,68.0,93.0,8.007607776838546,6.178994082840236,8.37912087912088,9.12087912087912,6.691462383770076,89.0,63.713583130804416,97.0,98.98989898989899,97.0,91.0,81.0,66.3265306122449,75.0,80.0,61.61616161616163,Wing Back,Attacking FB,0.0,0.0,0.0,0.0,83.67,85.68,75.35,70.7,65.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.57632179870016,96.0,Max
836,K. Tómasdóttir,Breidablik,"RCMF, RDMF, LCMF",27.0,0,0,16,1398,0,0,Iceland,Iceland,Iceland,Season,Midfield,0,Titular,6.539872219592996,61.61616161616163,44.44444444444445,98.0,98.0,91.0,8.498343587316612,5.603170847136772,6.6917889256980585,6.942498816848084,8.955986748698532,63.0,0.0,34.0,57.57575757575758,30.0,83.0,87.0,96.93877551020407,93.0,41.0,98.98989898989899,Box-to-box,Ball Winner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.47,63.95,70.39,71.01,85.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.52362550500617,96.0,Max
522,A. Rodriguez,Tigres UANL,"RB, LB",26.0,0,2023-05-20,26,1753,157,0,United States,United States,Mexico,Season,Full Back,0,Titular,4.7595097210481825,65.65656565656568,95.95959595959597,94.0,88.0,95.0,9.279163144547761,7.943575655114117,8.864961961115807,7.82713440405748,7.983516483516484,71.0,48.62286465106087,96.0,95.95959595959597,88.0,98.0,75.0,66.3265306122449,78.0,94.0,88.8888888888889,Attacking FB,Wing Back,0.0,0.0,0.0,0.0,85.65,85.42,82.59,81.4,78.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.52362550500617,96.0,Max
1541,A. Russo,Manchester United,CF,24.0,0,0,13,1071,175,0,England,England,England,Season,Forward,0,Suplente,3.6103524229074893,51.51515151515152,78.7878787878788,85.0,68.0,74.0,7.543392070484582,7.163876651982379,7.2856828193832595,8.35726872246696,6.284581497797356,51.0,39.80252758008467,74.0,65.65656565656568,74.0,86.0,82.0,96.93877551020407,17.0,90.0,56.565656565656575,Box Forward,False 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.58,74.17,85.3,74.59,82.90883541190935,96.0,Max
1542,R. Dybdahl,ThistedQ,CF,25.0,0,0,14,1237,0,0,Denmark,Denmark,Denmark,Season,Forward,0,Titular,6.340528634361233,14.14141414141414,76.76767676767678,55.00000000000001,22.0,50.0,7.4044052863436125,2.2,7.452643171806168,5.9480176211453735,3.1669603524229073,54.0,6.06146526824195,94.0,74.74747474747477,92.0,5.0,76.0,0.0,4.0,17.0,28.28282828282828,Box Forward,False 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.98,70.84,85.26,70.63,82.83857368698403,96.0,Max
1118,K. Gorry,Brisbane Roar,"RCMF, LCMF, DMF",30.0,0,0,22,2063,154,0,Australia,"Australia, Republic of Ireland",Sweden,Season,Midfield,0,Titular,7.040108849976337,94.94949494949496,88.8888888888889,97.0,90.0,90.0,8.585423568386181,8.596663511594889,8.859678182678657,8.142451490771416,7.683388547089447,93.0,86.87276899897411,92.0,93.93939393939395,89.0,91.0,63.0,41.836734693877546,75.0,89.0,13.131313131313133,Box-to-box,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.59,83.1,83.17,81.66,85.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.82100825575269,96.0,Max
1543,S. Lindén,Bergdalens,CF,39.0,0,0,24,2266,163,0,Sweden,Sweden,Sweden 2nd Division,Season,Forward,0,Titular,6.5,83.83838383838385,92.92929292929294,32.0,15.0,15.0,3.3854625550660793,2.448237885462555,7.780176211453744,4.708370044052863,2.687665198237885,78.0,6.06146526824195,76.0,86.86868686868688,62.0,4.0,84.0,75.51020408163265,2.0,17.0,37.37373737373738,Box Forward,False 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.93,66.52,85.14,65.87,82.62778851220799,96.0,Max
1544,A. Iturbide,Guadalajara,CF,29.0,0,0,31,2216,0,0,Mexico,Mexico,Mexico,Season,Forward,0,Titular,2.6372246696035244,49.494949494949495,71.71717171717172,17.0,4.0,27.0,4.800440528634361,5.394713656387665,8.012114537444933,3.670484581497797,1.8916299559471366,57.0,6.06146526824195,86.0,56.565656565656575,38.0,31.0,79.0,94.89795918367346,1.0,68.0,66.66666666666667,Box Forward,Target Man,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.56,69.16,85.11,64.91,82.57509221851397,96.0,Max
1545,A. Sandström,Team TG FF,CF,23.0,0,0,26,2407,0,0,Sweden,Sweden,Sweden 2nd Division,Season,Forward,0,Titular,4.670264317180617,45.45454545454546,21.21212121212121,62.0,45.0,59.0,6.5367841409691625,5.016740088105728,6.0037444933920705,4.756387665198238,4.67488986784141,48.0,6.06146526824195,72.0,19.191919191919194,37.0,32.0,77.0,75.51020408163265,15.0,37.0,68.68686868686869,Box Forward,Target Man,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.35,66.02,84.88,62.11,82.17108730019321,96.0,Max
1169,Claudia Pina,Barcelona,"RCMF, LWF, LCMF",21.0,0,2023-06-30,25,1562,165,0,Spain,Spain,Spain,Season,Midfield,0,Titular,3.9800047326076666,87.87878787878789,100.0,75.0,2.0,68.0,7.7420728821580695,2.823355418835779,9.084477046852816,6.292238523426407,1.6871746332229058,90.0,56.73416391096402,100.0,98.98989898989899,100.0,2.0,93.0,41.836734693877546,2.0,12.0,50.50505050505052,Media Punta llegador,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.42,78.3,78.87,84.85,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.11839100649921,96.0,Max
2,S. van der Gragt,Inter Women,RCB,30.0,0,0,14,1215,178,0,Netherlands,Netherlands,Italy,Season,Center Back,0,Titular,6.415641025641025,86.86868686868688,5.05050505050505,2.0,97.0,15.0,3.495128205128205,6.709999999999999,3.0805128205128205,5.1,8.533333333333335,90.0,13.765468506721302,70.0,11.111111111111112,66.0,84.0,88.0,98.97959183673468,85.0,59.0,100.0,Aerial CB,Stopper,82.66,84.83,72.01,64.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.08326014403654,96.0,Max
1546,R. Cuéllar,Tijuana,CF,32.0,0,0,27,2417,170,0,United States,"United States, Mexico",Mexico,Season,Forward,0,Titular,2.277092511013216,9.090909090909092,11.111111111111112,5.0,4.0,10.0,3.4092511013215856,2.0566079295154185,5.21431718061674,2.4400881057268724,1.8207048458149777,24.0,6.06146526824195,14.000000000000002,16.161616161616163,12.0,4.0,100.0,75.51020408163265,1.0,17.0,32.323232323232325,Box Forward,Target Man,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.62,58.89,84.83,56.87,82.08326014403654,96.0,Max
1010,L. Naalsund,Brann,"LCMF, DMF, RCMF",27.0,0,2023-12-31,19,1514,0,0,Norway,Norway,Norway,Season,Midfield,0,Titular,7.369380028395646,95.95959595959597,96.96969696969698,75.0,78.0,84.0,9.065191670610506,5.775911026975864,8.098556554661618,5.588973024136299,7.190960719356366,97.0,38.36028936974307,95.0,98.98989898989899,97.0,68.0,39.0,41.836734693877546,67.0,38.0,34.343434343434346,Box-to-box,Deep Lying Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.66,83.32,82.81,81.39,84.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.74951695064115,96.0,Max
469,A. Neville,Tottenham Hotspur,"LW, RB, LB",29.0,0,0,14,1263,0,0,England,England,England,Season,Full Back,0,Titular,6.514792899408283,36.36363636363637,90.90909090909092,65.0,89.0,57.0,6.526838546069316,9.402155536770922,8.665046491969568,6.481403212172443,7.86770921386306,39.0,5.3384651406136125,83.0,72.72727272727273,94.0,96.0,86.0,94.89795918367346,94.0,96.0,92.92929292929294,Inverted Wing Back,Full Back CB,0.0,0.0,0.0,0.0,77.47,73.62,84.42,82.17,84.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.36307746355175,96.0,Max
1008,Y. Momiki,Linköping,"AMF, RCMF, RWF",26.0,0,0,26,2294,151,0,Japan,Japan,Sweden,Season,Midfield,0,Titular,6.24029815428301,93.93939393939395,95.95959595959597,74.0,54.0,46.0,5.285494557501183,4.008518693800284,9.021296734500709,8.186464742072882,5.3556554661618545,95.0,64.27449314172462,100.0,98.98989898989899,100.0,44.0,88.0,41.836734693877546,33.0,38.0,13.131313131313133,Deep Lying Playmaker,Media Punta llegador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.13,84.36,80.06,80.83,66.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.25768487616371,96.0,Max
220,N. Karlsson,Linköping,LCB,27.0,0,0,26,2276,0,0,Sweden,Sweden,Sweden,Season,Center Back,0,Titular,7.328717948717949,84.84848484848486,81.81818181818184,89.0,78.0,80.0,7.870256410256411,6.114102564102565,8.111538461538462,8.249743589743591,7.564615384615384,91.0,13.765468506721302,96.0,90.90909090909092,89.0,80.0,87.0,95.91836734693877,92.0,37.0,98.98989898989899,Aerial CB,Ball Playing CB,80.32,84.33,81.67,80.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.20498858246971,96.0,Max
713,G. Ayre,Durham,"RB, LB",21.0,0,0,14,1205,0,0,England,England,ENG_Championship,Season,Full Back,0,Suplente,8.272189349112427,30.303030303030305,36.36363636363637,94.0,99.0,69.0,7.669695688926458,8.774936601859679,5.426880811496196,4.630600169061708,9.207523245984785,39.0,5.3384651406136125,42.0,27.272727272727277,36.0,98.0,21.0,66.3265306122449,96.0,89.0,92.92929292929294,Full Back CB,Defensive FB,0.0,0.0,0.0,0.0,68.38,66.24,75.51,79.17,84.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.15229228877568,95.0,Max
1163,Duda Sampaio,Corinthians,"RCMF, LCMF, LW",21.0,0,0,20,1843,0,0,Brazil,Brazil,Brazil,Season,Midfield,0,Titular,3.9820160908660673,65.65656565656568,89.89898989898991,98.0,100.0,73.0,7.229058211074301,6.801348793185045,8.39126833885471,8.06389020350213,9.28845243729295,75.0,94.98089410554505,97.0,94.94949494949496,98.0,93.0,72.0,41.836734693877546,94.0,74.0,71.71717171717172,Attacking Playmaker,Media Punta llegador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,79.78,84.23,81.56,81.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.02933427015634,95.0,Max
1445,Geyse,Barcelona,"CF, LWF",24.0,0,0,23,1396,0,0,Brazil,Brazil,Spain,Season,Forward,0,Titular,5.288535031847133,35.35353535353536,86.86868686868688,99.0,6.0,98.0,9.333757961783439,4.615764331210191,8.631847133757962,6.572611464968152,2.1611464968152867,33.0,2.9902276630485947,71.0,78.7878787878788,73.0,21.0,84.0,89.79591836734693,6.0,48.0,22.222222222222225,Por dentro,Falso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.85,84.16,56.17,79.92,0.0,0.0,0.0,0.0,80.90637625153697,95.0,Max
1009,G. Stanway,Bayern München,"LDMF, LCMF",24.0,0,2028-07-31,14,1210,162,0,England,England,Germany,Season,Midfield,0,Titular,3.7201845716990065,100.0,79.7979797979798,79.0,77.0,73.0,8.351396119261713,7.908424041646947,8.274846190250829,5.186464742072881,6.754377662091812,98.0,0.0,93.0,90.90909090909092,95.0,88.0,65.0,41.836734693877546,44.0,96.0,57.57575757575758,Deep Lying Playmaker,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1,84.01,81.88,81.86,80.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.64289478306694,95.0,Max
1,M. Alvarado,Tijuana,"LCB, CB",32.0,0,0,24,1982,168,0,United States,"United States, Mexico",Mexico,Season,Center Back,0,Titular,7.9917948717948715,48.484848484848484,74.74747474747477,42.0,97.0,49.0,6.355128205128205,5.935384615384615,7.168205128205128,3.5087179487179485,8.884615384615385,64.0,13.765468506721302,75.0,64.64646464646465,33.0,88.0,97.0,79.59183673469387,95.0,49.0,97.979797979798,Aerial CB,Stopper,82.83,83.87,71.9,73.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.39697874582822,95.0,Max
798,L. Oberdorf,Wolfsburg,"LDMF, DMF, LCMF",21.0,0,0,13,1054,0,0,Germany,Germany,Germany,Season,Midfield,0,Suplente,6.565901561760531,81.81818181818184,41.41414141414141,76.0,100.0,49.0,5.196994794131567,8.671557027922386,6.887245622337909,3.9022716516800755,9.334831992427826,89.0,0.0,74.0,58.585858585858595,42.0,99.0,36.0,41.836734693877546,90.0,93.0,94.94949494949496,Ball Winner,Box-to-box,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.84,72.69,69.86,65.65,79.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.34428245213422,95.0,Max
1448,K. Diani,PSG,"CF, RWF",27.0,0,0,16,1349,166,both,France,France,France,Season,Forward,0,Titular,6.771178343949044,74.74747474747477,86.86868686868688,94.0,38.0,75.0,6.115127388535032,4.11735668789809,7.7347133757961775,8.043949044585986,4.353184713375796,63.0,2.9902276630485947,97.0,89.89898989898991,92.0,34.0,98.0,98.97959183673468,11.0,44.0,55.55555555555557,Falso,Por dentro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.86,80.96,62.84,83.55,0.0,0.0,0.0,0.0,79.83488494642545,95.0,Max
1547,A. Imo,Piteå,CF,22.0,0,0,23,1850,0,0,Nigeria,Nigeria,Sweden,Season,Forward,0,Titular,5.0506607929515415,85.85858585858587,73.73737373737374,11.0,16.0,41.0,5.374229074889867,4.589647577092511,7.230176211453744,4.79251101321586,3.242290748898678,65.0,6.06146526824195,81.0,70.70707070707071,82.0,33.0,61.0,75.51020408163265,11.0,47.0,93.93939393939395,Box Forward,Target Man,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,78.64,83.41,70.69,79.58896890918673,95.0,Max
1011,E. Nilsson,Växjö,AMF,22.0,0,0,26,2257,0,0,Sweden,Sweden,Sweden 2nd Division,Season,Midfield,0,Titular,4.173923331755797,95.95959595959597,96.96969696969698,72.0,65.0,66.0,6.2787505915759585,2.8142451490771414,8.417415996213915,6.875769048745859,6.316374822527213,96.0,64.76658290076023,99.0,97.979797979798,98.0,33.0,96.0,41.836734693877546,45.0,12.0,92.92929292929294,Media Punta llegador,Deep Lying Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.99,82.96,82.45,83.37,71.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.51870718426139,95.0,Max
1119,A. Bjarnadóttir,Thróttur Reykjavík,"LAMF, LCMF, LW",19.0,0,0,18,1601,0,0,Iceland,Iceland,Iceland,Season,Midfield,0,Titular,8.904046379555135,56.565656565656575,82.82828282828284,79.0,88.0,93.0,9.018693800283955,4.435873166114529,7.114055844770467,8.196876478939895,7.6247042120208235,64.0,92.99739384604774,93.0,88.8888888888889,88.0,39.0,65.0,41.836734693877546,72.0,12.0,21.21212121212121,Box-to-box,Attacking Playmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.56,69.57,77.18,76.62,83.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.37818373441068,95.0,Max
1408,S. Griffith,Newcastle Jets,"LWF, CF, LW",23.0,0,0,11,1011,161,0,United States,United States,Australia,Season,Forward,0,Suplente,7.094108280254777,54.545454545454554,68.68686868686869,80.0,83.0,94.0,8.804777070063695,6.305414012738853,8.045700636942675,6.8152866242038215,7.498407643312102,53.0,38.325618861487655,28.000000000000004,69.69696969696972,52.0,74.0,66.0,89.79591836734693,72.0,44.0,81.81818181818184,Por dentro,Banda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.37,83.09,68.76,78.87,0.0,0.0,0.0,0.0,79.02687510978396,95.0,Max
1548,A. Öhman,Lidköping,CF,23.0,0,0,12,1104,0,0,Sweden,Sweden,Sweden 2nd Division,Season,Forward,0,Suplente,4.970484581497797,73.73737373737374,91.91919191919193,53.0,62.0,43.0,5.222907488986784,4.237444933920704,7.501762114537444,5.574008810572687,5.525991189427312,75.0,6.06146526824195,78.0,93.93939393939395,80.0,37.0,67.0,91.83673469387755,15.0,43.0,60.606060606060616,Box Forward,False 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.76,73.43,83.04,74.16,78.93904795362728,95.0,Max
1446,A. Hellekant,Jitex,"CF, LW",22.0,0,0,24,1981,165,0,Sweden,Sweden,Sweden 2nd Division,Season,Forward,0,Titular,6.951751592356689,50.50505050505052,85.85858585858587,87.0,39.0,86.0,7.472452229299364,3.407802547770701,8.594585987261146,7.616560509554141,4.487898089171975,51.0,2.9902276630485947,80.0,86.86868686868688,89.0,15.0,94.0,25.510204081632647,23.0,20.0,75.75757575757576,Por dentro,Falso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.78,82.94,62.4,81.45,0.0,0.0,0.0,0.0,78.7633936413139,95.0,Max
799,O. Ahtinen,Linköping,"RCMF, LCMF, DMF",25.0,0,0,22,1917,0,0,Finland,Finland,Sweden,Season,Midfield,0,Titular,6.67640795078088,98.98989898989899,83.83838383838385,54.0,90.0,57.0,5.445101751064837,7.725390440132513,7.509938476100331,7.61452910553715,8.103170847136772,99.0,53.486371501329174,92.0,92.92929292929294,90.0,91.0,72.0,41.836734693877546,81.0,69.0,82.82828282828284,Deep Lying Playmaker,Ball Winner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.21,82.88,78.85,76.95,79.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.65800105392587,95.0,Max
1549,S. Ribeiro,Pumas UNAM,CF,28.0,0,0,16,1072,0,0,United States,United States,Mexico,Season,Forward,0,Suplente,2.1808370044052863,18.181818181818183,85.85858585858587,87.0,13.0,64.0,6.031938325991189,4.520264317180616,7.651982378854624,5.578414096916299,3.0017621145374447,24.0,6.06146526824195,57.99999999999999,83.83838383838385,62.0,31.0,80.0,0.0,5.0,47.0,30.303030303030305,Box Forward,False 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.76,65.6,82.87,67.37,78.64043562269455,95.0,Max
1550,A. Villanueva,Santos Laguna,CF,20.0,0,0,19,1722,0,0,Mexico,Mexico,Mexico,Season,Forward,0,Titular,2.965418502202643,44.44444444444445,49.494949494949495,48.0,14.0,30.0,5.348898678414097,5.236123348017621,6.940969162995595,5.282819383259911,3.097356828193832,41.0,6.06146526824195,48.0,32.323232323232325,37.0,41.0,87.0,76.53061224489795,7.0,60.0,46.46464646464647,Box Forward,Target Man,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.39,64.2,82.74,62.81,78.41208501668716,95.0,Max
1012,M. Giugliano,AS Roma,"DMF, RCMF, RDMF",25.0,0,0,17,1511,0,0,Italy,Italy,Italy,Season,Midfield,0,Titular,4.483317557974444,92.92929292929294,88.8888888888889,7.000000000000001,92.0,27.0,4.747633696166588,5.352342640795078,7.785849503076196,7.980359678182678,8.317321344060577,95.0,94.76891697857586,95.0,95.95959595959597,97.0,83.0,77.0,85.71428571428571,77.0,43.0,32.323232323232325,Deep Lying Playmaker,Box-to-box,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,82.7,74.56,72.87,75.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.34182329176181,94.0,Max
